time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensorFMU}.sensor1.lf_1_sensor_fail_flag,{sensorFMU}.sensor1.lf_1_sensor_reading,{sensorFMU}.sensor2.lf_1_sensor_fail_flag,{sensorFMU}.sensor2.lf_1_sensor_reading
0.0,0.0,0.0,0.148,-0.08,0.0,0.0,0.0,false,0.0,false,1.0000000000000002
0.01,0.01,0.0,0.148,-0.08,0.0,1.0,-1.0,false,36.00000000000001,false,143.00000000000003
0.02,0.01,0.0,0.148,-0.07958485542899962,0.0,1.0,-1.0,false,105.00000000000003,false,206.00000000000006
0.03,0.01,0.0,0.148,-0.07885765969604609,0.0,1.0,-1.0,false,135.00000000000003,false,233.00000000000006
0.04,0.01,0.0,0.148,-0.07793060559755151,0.0,1.0,-1.0,false,149.00000000000003,false,246.00000000000006
0.05,0.01,0.0,0.148,-0.0768438353826977,0.0,1.0,-1.0,false,155.00000000000003,false,251.00000000000006
0.060000000000000005,0.01,0.0,0.148,-0.07562942420493998,0.0,1.0,-1.0,false,157.00000000000003,false,252.00000000000006
0.07,0.01,0.0,0.148,-0.07431300569170293,0.0,1.0,-1.0,false,158.00000000000003,false,254.00000000000006
0.08,0.01,0.0,0.148,-0.0729150655708655,0.0,1.0,-1.0,false,160.00000000000003,false,254.00000000000006
0.09,0.01,0.0,0.148,-0.0714519755029725,0.0,1.0,-1.0,false,159.00000000000003,false,254.00000000000006
0.09999999999999999,0.01,0.0,0.148,-0.06993681929303106,0.0,1.0,-1.0,false,159.00000000000003,false,254.00000000000006
0.10999999999999999,0.01,0.0,0.148,-0.06838005317747453,0.0,1.0,-1.0,false,160.00000000000003,false,255.00000000000006
0.11999999999999998,0.01,0.0,0.148,-0.06679003350831912,0.0,1.0,-1.0,false,158.00000000000003,false,255.00000000000006
0.12999999999999998,0.01,0.0,0.148,-0.06517343846460784,0.0,1.0,-1.0,false,159.00000000000003,false,254.00000000000006
