time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.total_energy_used,{bodyFMU}.body.wheel_left_rotation,{bodyFMU}.body.wheel_right_rotation,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensorFMU}.sensor1.lf_1_sensor_reading,{sensorFMU}.sensor1.offset_x,{sensorFMU}.sensor1.offset_y,{sensorFMU}.sensor2.lf_1_sensor_reading,{sensorFMU}.sensor2.offset_x,{sensorFMU}.sensor2.offset_y
5.3,0.09999999999999964,0.8879085449596437,0.09928461682752951,0.19006336913558075,0.0,103.1391994295409,7.1593043158773995,-9.98993005319231,0.5,0.0,1.0000000000000002,0.054,0.169,254.00000000000006,-0.054,0.169
5.4,0.10000000000000053,0.8532143016989536,0.09737951185867227,0.1927422066135377,0.0,104.33877214503036,7.310352533456246,-10.030374066691975,0.5,0.0,1.0000000000000002,0.054,0.169,254.00000000000006,-0.054,0.169
5.5,0.09999999999999964,0.7940082016719231,0.09603543375219079,0.19597553853565725,0.0,105.56953077044864,7.500479265916418,-10.031753532900561,0.5,0.0,1.0000000000000002,0.054,0.169,254.00000000000006,-0.054,0.169
5.6,0.09999999999999964,0.7339688933223751,0.0949020125660432,0.19929804311588806,0.0,106.80191363092308,7.691931679195533,-10.031802436854813,0.5,0.0,255.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
5.7,0.10000000000000053,0.6739003787705792,0.09397063134277867,0.20268305797512465,0.0,108.03435064245696,7.88343009509123,-10.03180423493125,0.5,0.0,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
5.8,0.09999999999999964,0.6138308404825504,0.09324416522988135,0.20611789462082902,0.0,109.26678902490949,8.074930052360127,-10.031804310740565,0.5,0.0,255.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
5.9,0.10000000000000053,0.5537612663135546,0.09272521548006168,0.20959014846294732,0.0,110.49922737492261,8.266430052812774,-10.0318043153462,0.5,0.0,255.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
6.0,0.09999999999999964,0.4936916908874312,0.09241565318825168,0.2130872939301624,0.0,111.73166571152888,8.457930053125898,-10.031804315804617,0.5,0.0,255.00000000000006,0.054,0.169,255.00000000000006,-0.054,0.169
6.1,0.09999999999999964,0.43362211541733353,0.09231659497021388,0.21659671591038449,0.0,112.96410404579592,8.649430053182122,-10.031804315865962,0.5,0.0,255.00000000000006,0.054,0.169,1.0000000000000002,-0.054,0.169
6.2,0.10000000000000053,0.3735525399457077,0.09242839814986212,0.22010575498176266,0.0,114.19654237969462,8.840930053190945,-10.03180431587501,0.0,-0.5,254.00000000000006,0.054,0.169,1.0000000000000002,-0.054,0.169
6.3,0.09999999999999964,0.4082467832063974,0.09045667114121142,0.22273594276580255,0.0,115.396115095195,8.881374066691944,-10.182852533455211,0.0,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
6.4,0.10000000000000053,0.4674528832334288,0.0877859772479688,0.22500053442956047,0.0,116.62687372061419,8.882753532900743,-10.372979265915587,0.0,-0.5,254.00000000000006,0.054,0.169,255.00000000000006,-0.054,0.169
6.5,0.09999999999999964,0.5274921915829763,0.08496621383651681,0.22709161419233986,0.0,117.85925658108954,8.882802436855014,-10.564431679194735,0.0,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
6.6,0.09999999999999964,0.5875607061347718,0.08202540100834696,0.22900927330959064,0.0,119.09169359262296,8.882804234931461,-10.755930095090429,0.0,-0.5,254.00000000000006,0.054,0.169,220.00000000000006,-0.054,0.169
6.7,0.10000000000000053,0.647630244422801,0.0789747497430821,0.23074691039874412,0.0,120.32413197507458,8.882804310740777,-10.947430052359339,0.0,-0.5,254.00000000000006,0.054,0.169,10.000000000000002,-0.054,0.169
6.8,0.09999999999999964,0.7076998185917964,0.07582528397351984,0.23229827139905956,0.0,121.55657032508861,8.882804315346412,-11.138930052811984,0.0,-0.5,254.00000000000006,0.054,0.169,1.0000000000000002,-0.054,0.169
6.9,0.10000000000000053,0.7677693940179204,0.07258836515012876,0.23365776092169338,0.0,122.78900866169488,8.88280431580483,-11.33043005312511,0.0,-0.5,254.00000000000006,0.054,0.169,1.0000000000000002,-0.054,0.169
7.0,0.09999999999999964,0.8278389694880179,0.06927566969689722,0.23482047498799058,0.0,124.02144699596147,8.882804315866174,-11.521930053181334,0.0,-0.5,254.00000000000006,0.054,0.169,1.0000000000000002,-0.054,0.169
7.1,0.09999999999999964,0.887908544959643,0.06589914739226173,0.23578221938321026,0.0,125.25388532986062,8.882804315875223,-11.713430053190155,0.0,-0.5,255.00000000000006,0.054,0.169,1.0000000000000002,-0.054,0.169
7.2,0.10000000000000053,0.947978120431322,0.06247097825954161,0.2365395248376373,0.0,126.48632366370384,8.882804315876593,-11.904930053191459,0.0,-0.5,255.00000000000006,0.054,0.169,19.000000000000004,-0.054,0.169
7.3,0.09999999999999964,1.008047695903,0.059003528626852375,0.2370896595469213,0.0,127.71876199753797,8.882804315876804,-12.096430053191595,0.0,-0.5,254.00000000000006,0.054,0.169,160.00000000000003,-0.054,0.169
7.4,0.10000000000000053,1.068117271374669,0.05550930651777132,0.23743063902719524,0.0,128.95120033137073,8.882804315876804,-12.287930053191566,0.0,-0.5,254.00000000000006,0.054,0.169,253.00000000000006,-0.054,0.169
7.5,0.09999999999999964,1.1281868468463374,0.052000916531421554,0.23756123327374973,0.0,130.18363866520303,8.882804315876804,-12.479430053191535,0.0,-0.5,255.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
7.6,0.09999999999999964,1.1882564223180059,0.04849101437427396,0.23748097119800693,0.0,131.41607699903489,8.882804315876804,-12.670930053191505,0.0,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
7.7,0.10000000000000053,1.2483259977896748,0.04499226120760694,0.23719014232686514,0.0,132.6485153328672,8.882804315876804,-12.862430053191476,0.0,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
7.8,0.09999999999999964,1.3083955732613433,0.04151727797529116,0.23668979575829824,0.0,133.88095366669995,8.882804315876804,-13.053930053191445,0.0,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
7.9,0.10000000000000053,1.3684651487330122,0.03807859987664981,0.23598173637697745,0.0,135.11339200053226,8.882804315876804,-13.245430053191416,0.0,-0.5,255.00000000000006,0.054,0.169,255.00000000000006,-0.054,0.169
8.0,0.09999999999999964,1.4285347242046806,0.034688631148622376,0.2350685183435658,0.0,136.34583033436456,8.882804315876804,-13.436930053191386,0.0,-0.5,255.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
8.1,0.09999999999999964,1.4886042996764022,0.03135960032034239,0.23395343588117318,0.0,137.57826866819778,8.882804315876804,-13.628430053191524,0.0,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
8.2,0.09999999999999964,1.5486738751481237,0.028103516101552012,0.23264051139221037,0.0,138.810707002031,8.882804315876804,-13.819930053191662,0.0,-0.5,255.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
8.3,0.10000000000000142,1.6087434506198464,0.024932124063946612,0.23113448094849853,0.0,140.0431453358642,8.882804315876804,-14.011430053191804,0.0,-0.5,255.00000000000006,0.054,0.169,255.00000000000006,-0.054,0.169
8.4,0.09999999999999964,1.668813026091568,0.021856864271741175,0.2294407772069847,0.0,141.27558366969743,8.882804315876804,-14.202930053191942,0.0,-0.5,255.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
8.5,0.09999999999999964,1.7288826015632894,0.018888830014280808,0.2275655098126873,0.0,142.5080220035311,8.882804315876804,-14.39443005319208,0.0,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
8.6,0.09999999999999964,1.788952177035011,0.01603872778956217,0.2255154433595623,0.0,143.7404603373643,8.882804315876804,-14.585930053192218,0.0,-0.5,255.00000000000006,0.054,0.169,243.00000000000006,-0.054,0.169
8.7,0.09999999999999964,1.8490217525067325,0.013316838683014906,0.2232979729887944,0.0,144.97289867119707,8.882804315876804,-14.777430053192356,0.0,-0.5,255.00000000000006,0.054,0.169,111.00000000000003,-0.054,0.169
8.8,0.10000000000000142,1.9090913279784552,0.010732981280860893,0.22092109771253182,0.0,146.20533700503074,8.882804315876804,-14.968930053192498,0.0,-0.5,254.00000000000006,0.054,0.169,1.0000000000000002,-0.054,0.169
8.9,0.09999999999999964,1.9691609034501767,0.00829647625183244,0.21839339155929866,0.0,147.43777533886396,8.882804315876804,-15.160430053192636,0.0,-0.5,254.00000000000006,0.054,0.169,1.0000000000000002,-0.054,0.169
9.0,0.09999999999999964,2.0292304789218982,0.006016112725012623,0.21572397264516702,0.0,148.67021367269763,8.882804315876804,-15.351930053192774,0.0,-0.5,255.00000000000006,0.054,0.169,1.0000000000000002,-0.054,0.169
9.1,0.09999999999999964,2.0893000543936195,0.0039001165850827135,0.21292247028225952,0.0,149.90265200653084,8.882804315876804,-15.543430053192912,0.0,-0.5,254.00000000000006,0.054,0.169,1.0000000000000002,-0.054,0.169
9.2,0.09999999999999964,2.149369629865341,0.0019561207993428753,0.20999899024323088,0.0,151.13509034036406,8.882804315876804,-15.73493005319305,0.0,-0.5,255.00000000000006,0.054,0.169,0.0,-0.054,0.169
9.3,0.10000000000000142,2.2094392053370635,1.9113788354585548E-4,0.2069640783070258,0.0,152.36752867419818,8.882804315876804,-15.926430053193192,0.0,-0.5,254.00000000000006,0.054,0.169,36.00000000000001,-0.054,0.169
9.4,0.09999999999999964,2.269508780808785,-0.0013884653941333147,0.20382868221741923,0.0,153.59996700803185,8.882804315876804,-16.11793005319333,0.0,-0.5,255.00000000000006,0.054,0.169,247.00000000000006,-0.054,0.169
9.5,0.09999999999999964,2.329578356280506,-0.002776990979743682,0.2006041121915586,0.0,154.83240534186598,8.882804315876804,-16.30943005319347,0.0,-0.5,254.00000000000006,0.054,0.169,255.00000000000006,-0.054,0.169
9.6,0.09999999999999964,2.3896479317522274,-0.003969430087970988,0.19730200012096732,0.0,156.0648436757001,8.882804315876804,-16.50093005319361,0.0,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
9.7,0.09999999999999964,2.4497175072239488,-0.004961481270174234,0.19393425761218452,0.0,157.29728200953377,8.882804315876804,-16.69243005319375,0.0,-0.5,255.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
9.8,0.10000000000000142,2.5097870826956714,-0.005749565930867728,0.19051303301839467,0.0,158.5297203433679,8.882804315876804,-16.883930053193893,0.0,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
9.9,0.09999999999999964,2.5698566581673927,-0.006330841236678014,0.18705066761704991,0.0,159.76215867720202,8.882804315876804,-17.075430053194033,0.0,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
10.0,0.09999999999999964,2.629926233639114,-0.006703210371208412,0.1835596510915627,0.0,160.99459701103615,8.882804315876804,-17.266930053194173,0.0,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
10.1,0.09999999999999964,2.6899958091108354,-0.006865330098819511,0.1800525764776582,0.0,162.22703534486982,8.882804315876804,-17.458430053194313,0.0,-0.5,254.00000000000006,0.054,0.169,255.00000000000006,-0.054,0.169
10.2,0.09999999999999964,2.7500653845825567,-0.006816615610042265,0.17654209473690574,0.0,163.45947367870394,8.882804315876804,-17.649930053194453,0.0,-0.5,255.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
10.3,0.10000000000000142,2.8101349600542793,-0.006557242631142324,0.17304086912129746,0.0,164.69191201253807,8.882804315876804,-17.841430053194596,0.0,-0.5,255.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
10.4,0.09999999999999964,2.8702045355260006,-0.0060881467902283715,0.169561529493493,0.0,165.9243503463722,8.882804315876804,-18.032930053194736,0.0,-0.5,255.00000000000006,0.054,0.169,1.0000000000000002,-0.054,0.169
10.5,0.09999999999999964,2.930274110997722,-0.005411020242190118,0.16611662676750566,0.0,167.15678868020632,8.882804315876804,-18.224430053194876,0.0,-0.5,254.00000000000006,0.054,0.169,1.0000000000000002,-0.054,0.169
10.6,0.09999999999999964,2.9903436864694433,-0.00452830556463954,0.16271858763418023,0.0,168.38922701404,8.882804315876804,-18.415930053195016,0.0,-0.5,254.00000000000006,0.054,0.169,1.0000000000000002,-0.054,0.169
10.7,0.09999999999999964,3.0504132619411646,-0.0034431869468775356,0.15937966973477607,0.0,169.6216653478741,8.882804315876804,-18.607430053195156,0.0,-0.5,254.00000000000006,0.054,0.169,108.00000000000003,-0.054,0.169
10.8,0.10000000000000142,3.1104828374128872,-0.002159578703665954,0.15611191744435782,0.0,170.85410368170824,8.882804315876804,-18.7989300531953,0.0,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
10.9,0.09999999999999964,3.1705524128846085,-6.821111552408332E-4,0.15292711842449402,0.0,172.0865420155419,8.882804315876804,-18.99043005319544,0.0,-0.5,254.00000000000006,0.054,0.169,255.00000000000006,-0.054,0.169
11.0,0.09999999999999964,3.23062198835633,9.83886075497209E-4,0.14983676110199118,0.0,173.3189803493765,8.882804315876804,-19.18193005319558,0.0,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
11.1,0.09999999999999964,3.290691563828051,0.0028324032883674244,0.14685199322704745,0.0,174.55141868321016,8.882804315876804,-19.37343005319572,0.0,-0.5,1.0000000000000002,0.054,0.169,254.00000000000006,-0.054,0.169
11.2,0.09999999999999964,3.3507611392997725,0.004856772384514457,0.14398358166031938,0.0,175.78385701704383,8.882804315876804,-19.56493005319586,0.5,0.0,12.000000000000004,0.054,0.169,254.00000000000006,-0.054,0.169
11.3,0.10000000000000142,3.3160668960390343,0.004657829625381665,0.1407024207446867,0.0,176.98342973253557,9.033852533455804,-19.6053740666955,0.5,0.0,255.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
11.4,0.09999999999999964,3.256860796011947,0.0036740848349259836,0.1373418809871187,0.0,178.2141883579552,9.223979265916144,-19.60675353290409,0.5,0.0,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
11.5,0.09999999999999964,3.196821487662345,0.00247038847019479,0.13404418552931546,0.0,179.44657121843102,9.415431679195436,-19.606802436858324,0.5,0.0,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
11.6,0.09999999999999964,3.1367529731104957,0.0010701866472859756,0.13082467758004002,0.0,180.67900822996717,9.606930095091295,-19.60680423493477,0.5,0.0,0.0,0.054,0.169,254.00000000000006,-0.054,0.169
11.7,0.09999999999999964,3.0766834348224177,-5.207925476796993E-4,0.12769503846393204,0.0,181.9114466124206,9.798430052360368,-19.60680431074408,0.5,0.0,1.0000000000000002,0.054,0.169,1.0000000000000002,-0.054,0.169
11.8,0.10000000000000142,3.0166138606533655,-0.002296786076277396,0.12466655657140825,0.0,183.143884962436,9.989930052813186,-19.60680431534971,0.5,-0.5,254.00000000000006,0.054,0.169,42.00000000000001,-0.054,0.169
11.9,0.09999999999999964,3.003926618425862,-0.003307420665775662,0.11959850630816925,0.0,184.93776628754858,10.165244955597815,-19.741672671484274,0.0,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
12.0,0.09999999999999964,3.05087507592792,-0.0026657870516428317,0.11528689510821628,0.0,186.4222564871502,10.217057227706762,-19.94315521412608,0.0,-0.5,255.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
12.1,0.09999999999999964,3.1104987901962198,-0.0014037815738230097,0.1118652439860671,0.0,187.6895437737885,10.222438746903723,-20.138615341215974,0.0,-0.5,8.000000000000002,0.054,0.169,254.00000000000006,-0.054,0.169
12.2,0.09999999999999964,3.170552936047226,7.3070081959975E-5,0.1086567852548103,0.0,188.92726308730107,10.22317541523663,-20.33080282038218,0.5,0.0,45.00000000000001,0.054,0.169,255.00000000000006,-0.054,0.169
