time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.total_energy_used,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensorFMU}.sensor1.lf_1_sensor_reading,{sensorFMU}.sensor2.lf_1_sensor_reading
0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,1.0000000000000002
0.01,0.01,0.0,0.138,-0.08,0.0,0.08000000000038199,0.4,-0.4,143.00000000000003,142.00000000000003
0.02,0.01,0.0,0.138,-0.07989384341742663,0.0,0.1663679864595906,0.4,-0.4,205.00000000000006,207.00000000000006
0.03,0.01,0.0,0.138,-0.07970661619630784,0.0,0.26040546423018895,0.4,-0.4,234.00000000000006,233.00000000000006
0.04,0.01,0.0,0.138,-0.0794641464665083,0.0,0.36306333867696594,0.4,-0.4,246.00000000000006,246.00000000000006
0.05,0.01,0.0,0.138,-0.07917590741437532,0.0,0.4744434397848636,0.4,-0.4,250.00000000000006,251.00000000000006
0.060000000000000005,0.01,0.0,0.138,-0.07884974719198992,0.0,0.5941347462353406,0.4,-0.4,252.00000000000006,252.00000000000006
0.07,0.01,0.0,0.138,-0.0784921682139571,0.0,0.7214566500274486,0.4,-0.4,254.00000000000006,254.00000000000006
0.08,0.01,0.0,0.138,-0.07810855791358207,0.0,0.8556118074725418,0.4,-0.4,254.00000000000006,254.00000000000006
0.09,0.01,0.0,0.138,-0.07770337993081736,0.0,0.9957793493967984,0.4,-0.4,255.00000000000006,255.00000000000006
0.09999999999999999,0.01,0.0,0.138,-0.07728033251685174,0.0,1.1411691592870739,0.4,-0.4,254.00000000000006,255.00000000000006
0.10999999999999999,0.01,0.0,0.138,-0.07684247977676555,0.0,1.2910510906531272,0.4,-0.4,255.00000000000006,254.00000000000006
0.11999999999999998,0.01,0.0,0.138,-0.0763923604077603,0.0,1.4447683601983954,0.4,-0.4,254.00000000000006,254.00000000000006
0.12999999999999998,0.01,0.0,0.138,-0.07593207779183889,0.0,1.6017412209494069,0.4,-0.4,254.00000000000006,254.00000000000006
