"x","y"
-0.006000000000000005,-0.34850000000000003
-0.0050000000000000044,-0.34850000000000003
0.0020000000000000018,-0.34850000000000003
0.0030000000000000027,-0.34850000000000003
-0.15499999999999997,-0.1935
-0.15499999999999997,0.18849999999999997
-0.008999999999999952,0.34349999999999997
-0.008000000000000007,0.34349999999999997
0.0050000000000000044,0.34349999999999997
