time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensorFMU}.sensor1.lf_1_sensor_fail_flag,{sensorFMU}.sensor1.lf_1_sensor_reading,{sensorFMU}.sensor2.lf_1_sensor_fail_flag,{sensorFMU}.sensor2.lf_1_sensor_reading
0.0,0.0,0.0,0.148,-0.08,0.0,0.0,0.0,false,2.0000000000000004,false,1.0000000000000002
0.01,0.01,0.0,0.148,-0.08,0.0,0.0,0.0,false,1.0000000000000002,false,143.00000000000003
0.02,0.01,0.0,0.148,-0.08,0.0,0.0,0.0,false,1.0000000000000002,false,206.00000000000006
0.03,0.01,0.0,0.148,-0.08,0.0,0.0,-0.8,false,1.0000000000000002,false,232.00000000000006
0.04,0.01,0.006311013432690117,0.1479268428267488,-0.07983413460239386,0.0,0.0,-0.8,false,1.0000000000000002,false,249.00000000000006
0.05,0.01,0.01670273334758738,0.14779446611313643,-0.07954464729715423,0.0,0.0,-0.8,false,2.0000000000000004,false,254.00000000000006
0.060000000000000005,0.01,0.02855850809498787,0.14763823688454425,-0.07917713793291783,0.0,0.0,-0.8,false,1.0000000000000002,false,242.00000000000006
0.07,0.01,0.041295060740683925,0.1474639519683842,-0.07874812573263046,0.0,0.0,-0.8,false,1.0000000000000002,false,254.00000000000006
0.08,0.01,0.05456021106251644,0.1472748853229828,-0.078270752749303,0.0,0.0,-0.8,false,13.000000000000004,false,242.00000000000006
0.09,0.01,0.06814266263225728,0.14707287552039008,-0.07775549782853884,0.0,0.0,-0.8,false,1.0000000000000002,false,254.00000000000006
0.09999999999999999,0.01,0.0819156221981655,0.14685897301776876,-0.07721073472743775,0.0,0.0,-0.8,false,1.0000000000000002,false,254.00000000000006
0.10999999999999999,0.01,0.0958029922739275,0.14663380041033364,-0.07664316849165252,0.0,0.0,-0.8,false,18.000000000000004,false,251.00000000000006
0.11999999999999998,0.01,0.10975909366618343,0.14639775141118852,-0.07605817771939127,0.0,0.0,-0.8,false,58.000000000000014,false,250.00000000000006
0.12999999999999998,0.01,0.1237565012008644,0.14615109936367282,-0.07546008431429851,0.0,0.0,-0.8,false,168.00000000000003,false,254.00000000000006
0.13999999999999999,0.01,0.13777874546327054,0.145894055306247,-0.07485236704948901,0.0,0.0,-0.8,false,254.00000000000006,false,254.00000000000006
0.15,0.01,0.15181593347438047,0.14562679820592983,-0.0742378312489119,0.0,0.0,-0.8,false,254.00000000000006,false,252.00000000000006
0.16,0.01,0.16586212056366012,0.14534949009578535,-0.07361874394973364,0.0,0.0,-0.8,false,255.00000000000006,false,212.00000000000006
0.17,0.01,0.17991373298440896,0.14506228323374531,-0.0729969417558259,0.0,0.0,-0.8,false,254.00000000000006,false,97.00000000000003
0.18000000000000002,0.01,0.19396862105653462,0.14476532320957736,-0.07237391699568954,0.0,0.8,0.0,false,248.00000000000006,false,1.0000000000000002
0.19000000000000003,0.01,0.1954081842262872,0.144603856416356,-0.07172132636298305,0.0,0.8,0.0,false,252.00000000000006,false,1.0000000000000002
0.20000000000000004,0.01,0.18868882911246931,0.1445547757014703,-0.07104321800031321,0.0,0.8,0.0,false,245.00000000000006,false,11.000000000000002
0.21000000000000005,0.01,0.1790391023222661,0.14454790253753314,-0.07035501226862594,0.0,0.8,0.0,false,254.00000000000006,false,1.0000000000000002
0.22000000000000006,0.01,0.16762607531344553,0.14457032516211835,-0.06966060921290215,0.0,0.8,0.0,false,254.00000000000006,false,1.0000000000000002
0.23000000000000007,0.01,0.15515475785337465,0.14461424346832386,-0.06896255120555046,0.0,0.8,0.0,false,254.00000000000006,false,32.00000000000001
0.24000000000000007,0.01,0.14204827339823992,0.14467498863144104,-0.06826248626240596,0.0,0.8,0.0,false,254.00000000000006,false,99.00000000000003
0.25000000000000006,0.01,0.12856057117433944,0.1447497633362136,-0.06756150435830938,0.0,0.8,0.0,false,246.00000000000006,false,188.00000000000003
0.26000000000000006,0.01,0.11484406650081075,0.14483688965295197,-0.06686035182496829,0.0,0.8,0.0,false,254.00000000000006,false,245.00000000000006
0.2700000000000001,0.01,0.10099023643238479,0.14493535886049014,-0.0661595634561657,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.2800000000000001,0.01,0.08705398415903269,0.1450445617143982,-0.06545954265902588,0.0,0.8,0.0,false,231.00000000000006,false,244.00000000000006
0.2900000000000001,0.01,0.07306826192460465,0.14516412680691396,-0.06476060988083183,0.0,0.8,0.0,false,145.00000000000003,false,254.00000000000006
0.3000000000000001,0.01,0.059052847380772835,0.14529382374975128,-0.06406303198240931,0.0,0.0,-0.8,false,58.000000000000014,false,254.00000000000006
0.3100000000000001,0.01,0.05763676180322291,0.14528556013905017,-0.063374751927365,0.0,0.0,-0.8,false,1.0000000000000002,false,245.00000000000006
0.3200000000000001,0.01,0.06437005255929026,0.14516235315925166,-0.06269312557247073,0.0,0.0,-0.8,false,1.0000000000000002,false,254.00000000000006
0.3300000000000001,0.01,0.07402812583597282,0.14499589200208676,-0.062014872195564036,0.0,0.0,-0.8,false,32.00000000000001,false,254.00000000000006
0.34000000000000014,0.01,0.08544616549583113,0.14479961012249165,-0.06134001826309343,0.0,0.0,-0.8,false,100.00000000000003,false,245.00000000000006
0.35000000000000014,0.01,0.09792050250114112,0.14458167706919672,-0.06066865813783544,0.0,0.0,-0.8,false,175.00000000000003,false,241.00000000000006
0.36000000000000015,0.01,0.11102881211062135,0.14434701713557282,-0.06000088690238724,0.0,0.0,-0.8,false,246.00000000000006,false,254.00000000000006
0.37000000000000016,0.01,0.12451762199443164,0.14409860665442584,-0.05933679424434311,0.0,0.0,-0.8,false,250.00000000000006,false,254.00000000000006
0.38000000000000017,0.01,0.1382348021755799,0.14383825310778386,-0.058676470539464246,0.0,0.0,-0.8,false,253.00000000000006,false,244.00000000000006
0.3900000000000002,0.01,0.15208904667771103,0.14356706305041564,-0.05802001144759032,0.0,0.0,-0.8,false,244.00000000000006,false,113.00000000000003
