time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.total_energy_used,{bodyFMU}.body.wheel_left_rotation,{bodyFMU}.body.wheel_right_rotation,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensorFMU}.sensor1.lf_1_sensor_reading,{sensorFMU}.sensor1.offset_x,{sensorFMU}.sensor1.offset_y,{sensorFMU}.sensor2.lf_1_sensor_reading,{sensorFMU}.sensor2.offset_x,{sensorFMU}.sensor2.offset_y
0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.019,0.099,0.0,-0.019,0.099
0.1,0.1,0.0,0.138,-0.08,0.0,0.7999999999997272,0.0,0.0,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
0.2,0.1,0.0,0.138,-0.07684247977676555,0.0,2.011051090652927,0.09496301423261512,-0.09496301423261512,0.4,-0.4,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
0.30000000000000004,0.1,0.0,0.138,-0.07204154888783311,0.0,3.64707467981998,0.23935191314787657,-0.23935191314787657,0.4,-0.4,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
0.4,0.1,0.0,0.138,-0.06699230637962646,0.0,5.368183721122023,0.391208830687926,-0.391208830687926,0.4,-0.4,255.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
0.5,0.1,0.0,0.138,-0.06190521355314043,0.0,7.102734377404886,0.5442041036649489,-0.5442041036649489,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
0.6,0.1,0.0,0.138,-0.056812351175483014,0.0,8.8393449151813,0.697372896977953,-0.697372896977953,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
0.7,0.1,0.0,0.138,-0.05171860934100115,0.0,10.576269696979125,0.8505681401202639,-0.8505681401202639,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
0.7999999999999999,0.1,0.0,0.138,-0.046624733450284554,0.0,12.313242385139802,1.0037674150290332,-1.0037674150290332,0.4,-0.4,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
0.8999999999999999,0.1,0.0,0.138,-0.041530837125279906,0.0,14.05022237583762,1.1569673045028568,-1.1569673045028568,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
0.9999999999999999,0.1,0.0,0.138,-0.0364369376854621,0.0,15.787203479671007,1.3101672876552728,-1.3101672876552728,0.4,-0.4,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
1.0999999999999999,0.1,0.0,0.138,-0.03134303777085054,0.0,17.52418475318018,1.4633672850871993,-1.4633672850871993,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
1.2,0.1,0.0,0.138,-0.026249137783865895,0.0,19.261166052553108,1.61656728469576,-1.61656728469576,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
1.3,0.1,0.0,0.138,-0.02115523778584933,0.0,20.998147355868696,1.7697672846361063,-1.7697672846361063,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
1.4000000000000001,0.1,0.0,0.138,-0.016061337786151195,0.0,22.73512865978546,1.9229672846270276,-1.9229672846270276,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
1.5000000000000002,0.1,0.0,0.138,-0.010967437786196688,0.0,24.472109963793628,2.076167284625658,-2.076167284625658,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
1.6000000000000003,0.1,0.0,0.138,-0.00587353778620317,0.0,26.209091267815893,2.2293672846254635,-2.2293672846254635,0.4,-0.4,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
1.7000000000000004,0.1,0.0,0.138,-7.796377862036019E-4,0.0,27.946072571839522,2.382567284625445,-2.382567284625445,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
1.8000000000000005,0.1,0.0,0.138,0.004314262213796952,0.0,29.68305387586406,2.5357672846254706,-2.5357672846254706,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
1.9000000000000006,0.1,0.0,0.138,0.009408162213797505,0.0,31.4200351798886,2.6889672846254964,-2.6889672846254964,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
2.0000000000000004,0.1,0.0,0.138,0.014502062213798045,0.0,33.157016483913594,2.842167284625522,-2.842167284625522,0.4,-0.4,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
2.1000000000000005,0.1,0.0,0.138,0.0195959622137986,0.0,34.893997787937224,2.995367284625548,-2.995367284625548,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
2.2000000000000006,0.1,0.0,0.138,0.024689862213799152,0.0,36.63097909196222,3.1485672846255737,-3.1485672846255737,0.4,-0.4,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
2.3000000000000007,0.1,0.0,0.138,0.029783762213799705,0.0,38.36796039598721,3.3017672846255994,-3.3017672846255994,0.4,-0.4,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
2.400000000000001,0.1,0.0,0.138,0.03487766221380026,0.0,40.104941700012205,3.454967284625625,-3.454967284625625,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
2.500000000000001,0.1,0.0,0.138,0.03997156221380081,0.0,41.84192300403629,3.608167284625651,-3.608167284625651,0.4,-0.4,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
2.600000000000001,0.1,0.0,0.138,0.04506546221380135,0.0,43.57890430806128,3.7613672846256767,-3.7613672846256767,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
2.700000000000001,0.1,0.0,0.138,0.05015936221380189,0.0,45.31588561208628,3.9145672846257025,-3.9145672846257025,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
2.800000000000001,0.1,0.0,0.138,0.05525326221380243,0.0,47.052866916110816,4.067767284625728,-4.067767284625728,0.4,-0.4,255.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
2.9000000000000012,0.1,0.0,0.138,0.06034716221380297,0.0,48.78984822013581,4.220967284625754,-4.220967284625754,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
3.0000000000000013,0.1,0.0,0.138,0.06544106221380351,0.0,50.5268295241608,4.37416728462578,-4.37416728462578,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
3.1000000000000014,0.1,0.0,0.138,0.07053496221380405,0.0,52.26381082818443,4.5273672846258055,-4.5273672846258055,0.4,-0.4,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
3.2000000000000015,0.1,0.0,0.138,0.07562886221380459,0.0,54.000792132209426,4.680567284625831,-4.680567284625831,0.4,-0.4,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
3.3000000000000016,0.1,0.0,0.138,0.08072276221380513,0.0,55.737773436234875,4.833767284625857,-4.833767284625857,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
3.4000000000000017,0.1,0.0,0.138,0.08581666221380567,0.0,57.47475474025987,4.986967284625883,-4.986967284625883,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
3.5000000000000018,0.1,0.0,0.138,0.09091056221380621,0.0,59.21173604428395,5.1401672846259086,-5.1401672846259086,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
3.600000000000002,0.1,0.0,0.138,0.09600446221380675,0.0,60.948717348308946,5.293367284625934,-5.293367284625934,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
3.700000000000002,0.1,0.0,0.138,0.10109836221380729,0.0,62.68569865233394,5.44656728462596,-5.44656728462596,0.4,-0.4,255.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
3.800000000000002,0.1,0.0,0.138,0.10619226221380783,0.0,64.42267995635848,5.599767284625986,-5.599767284625986,0.4,-0.4,255.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
3.900000000000002,0.1,0.0,0.138,0.11128616221380837,0.0,66.15966126038347,5.752967284626012,-5.752967284626012,0.4,-0.4,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
4.000000000000002,0.1,0.0,0.138,0.11638006221380891,0.0,67.89664256440801,5.9061672846260365,-5.9061672846260365,0.4,-0.4,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
4.100000000000001,0.1,0.0,0.138,0.1214739622138072,0.0,69.6336238684321,6.059367284625994,-6.059367284625994,0.4,-0.4,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
4.200000000000001,0.1,0.0,0.138,0.1265678622138055,0.0,71.37060517245573,6.212567284625951,-6.212567284625951,0.4,-0.4,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
4.300000000000001,0.1,0.0,0.138,0.13166176221380377,0.0,73.10758647648072,6.365767284625909,-6.365767284625909,0.4,-0.4,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
4.4,0.1,0.0,0.138,0.1367556622138021,0.0,74.84456778050435,6.518967284625866,-6.518967284625866,0.4,-0.4,254.00000000000006,0.019,0.099,149.00000000000003,-0.019,0.099
4.5,0.1,0.0,0.138,0.14184956221380035,0.0,76.58154908452798,6.672167284625823,-6.672167284625823,0.1,-0.5,255.00000000000006,0.019,0.099,6.000000000000002,-0.019,0.099
4.6,0.1,0.0379039205426159,0.13700371014709314,0.1461357620814307,0.0,78.07710510887,6.741213570422511,-6.862050129144846,0.1,-0.5,254.00000000000006,0.019,0.099,1.0000000000000002,-0.019,0.099
4.699999999999999,0.1,0.08561443224159872,0.13559054352529398,0.1499491822110145,0.0,79.46599117625101,6.782268788489845,-7.055205023605933,0.1,-0.5,254.00000000000006,0.019,0.099,28.000000000000007,-0.019,0.099
4.799999999999999,0.1,0.13365806560919474,0.13399422743297218,0.1536278395063303,0.0,80.83852303131107,6.820924137575826,-7.247022030946505,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
4.899999999999999,0.1,0.18171331580724742,0.13222418476070943,0.15721616457399962,0.0,82.20852905601032,6.859276037386904,-7.438572623118297,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
4.999999999999998,0.1,0.22976896356056623,0.13028408775555073,0.16071390179841039,0.0,83.57814854535673,6.897583869045558,-7.630080414531891,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
5.099999999999998,0.1,0.2778246237633025,0.12817826251713962,0.16411419075138778,0.0,84.94770905336281,6.935885060044343,-7.821581604973985,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
5.1999999999999975,0.1,0.3258802841753802,0.12591153783856995,0.16740936424910519,0.0,86.31726056845673,6.9741852414914005,-8.013081786531723,0.1,-0.5,229.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
5.299999999999997,0.1,0.3739359445601682,0.12348914090379987,0.170591841782616,0.0,87.68681071266928,7.0124852691460635,-8.204581814210073,0.1,-0.5,0.0,0.019,0.099,254.00000000000006,-0.019,0.099
5.399999999999997,0.1,0.42199160493872095,0.12091666360210557,0.17365427949628764,0.0,89.05636064791406,7.050785273361352,-8.396081818429172,0.5,-0.1,1.0000000000000002,0.019,0.099,254.00000000000006,-0.019,0.099
5.4999999999999964,0.1,0.3942384322873891,0.12000029597017162,0.1774198381349309,0.0,90.40487937926537,7.209920927793076,-8.466741193130337,0.5,-0.1,1.0000000000000002,0.019,0.099,254.00000000000006,-0.019,0.099
5.599999999999996,0.1,0.3468738488946455,0.11970437414058914,0.1814031678092466,0.0,91.77335727486752,7.4003213451213865,-8.506144743101341,0.5,-0.1,1.0000000000000002,0.019,0.099,254.00000000000006,-0.019,0.099
5.699999999999996,0.1,0.2988424202100572,0.11961516468307787,0.18540152019087097,0.0,93.14287228632111,7.5917831417313915,-8.544483789619125,0.5,-0.1,190.00000000000003,0.019,0.099,254.00000000000006,-0.019,0.099
5.799999999999995,0.1,0.2507876094725965,0.11971866568654058,0.18939969674932744,0.0,94.51242143875061,7.783281855899409,-8.582785212413583,0.5,-0.1,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
5.899999999999995,0.1,0.20273197888447606,0.1200141277277311,0.19338828875429698,0.0,95.88197138322676,7.9747818190025095,-8.621085270483883,0.5,-0.1,255.00000000000006,0.019,0.099,182.00000000000003,-0.019,0.099
5.999999999999995,0.1,0.15467631955129257,0.12050085005900643,0.19735808281285044,0.0,97.25152129365006,8.166281818957009,-8.659385273767185,0.5,-0.1,255.00000000000006,0.019,0.099,1.0000000000000002,-0.019,0.099
6.099999999999994,0.1,0.10662065921050674,0.12117770818071819,0.20129991313548418,0.0,98.62107119345501,8.357781819145625,-8.697685274072406,0.5,-0.1,255.00000000000006,0.019,0.099,65.00000000000001,-0.019,0.099
6.199999999999994,0.1,0.05856499883443762,0.12204313926312889,0.20520467845494783,0.0,99.99062109145098,8.549281819181177,-8.735985274112075,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
6.299999999999994,0.1,0.08631817148604358,0.12111500167508477,0.20896735329527333,0.0,101.33913981712567,8.61994119324481,-8.895120927907145,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
6.399999999999993,0.1,0.1336827548787829,0.11953602173838744,0.2126363187296163,0.0,102.70761771186244,8.659344743118693,-9.085521345138336,0.1,-0.5,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
6.499999999999993,0.1,0.1817141835633678,0.11776679754710187,0.21622304785964114,0.0,104.07713272318415,8.697683789621685,-9.276983141733531,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
6.5999999999999925,0.1,0.22976899430082795,0.1158267709920427,0.21972053627497617,0.0,105.44668187559319,8.735985212413896,-9.468481855899288,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
6.699999999999992,0.1,0.2778246248889483,0.11372095601533645,0.223120787336837,0.0,106.8162318200666,8.77428527048385,-9.65998181900205,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
6.799999999999992,0.1,0.32588028422213167,0.11145423309741348,0.2264159551183677,0.0,108.18578173048991,8.812585273767086,-9.851481818956495,0.1,-0.5,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
6.8999999999999915,0.1,0.3739359445629175,0.1090318364698297,0.22959843179354222,0.0,109.55533163029395,8.8508852740723,-10.042981819145107,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
6.999999999999991,0.1,0.42199160493898674,0.10645935922109667,0.2326608693787411,0.0,110.92488152829037,8.889185274111968,-10.234481819180658,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
7.099999999999991,0.1,0.4700472653162857,0.10374274094823671,0.23559619701122786,0.0,112.29443142600348,8.927485274117764,-10.425981819186267,0.1,-0.5,255.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
7.19999999999999,0.1,0.5181029256936249,0.1008882540565969,0.23839763730770086,0.0,113.6639813236734,8.965785274118627,-10.617481819187082,0.1,-0.5,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
7.29999999999999,0.1,0.5661585860709641,0.09790248927691517,0.24105872201688816,0.0,115.03353122133785,9.004085274118761,-10.808981819187135,0.1,-0.5,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
7.39999999999999,0.1,0.6142142464483034,0.09479234044776708,0.24357330695472162,0.0,116.40308111900094,9.042385274118743,-11.000481819187105,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
7.499999999999989,0.1,0.6622699068256426,0.09156498859832972,0.24593558619074768,0.0,117.77263101666358,9.080685274118666,-11.191981819187074,0.1,-0.5,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
7.599999999999989,0.1,0.7103255672029818,0.08822788536808188,0.24814010545346565,0.0,119.14218091432622,9.11898527411859,-11.383481819187043,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
7.699999999999989,0.1,0.758381227580321,0.08478873580169664,0.25018177472370956,0.0,120.5117308119884,9.157285274118513,-11.574981819187013,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
7.799999999999988,0.1,0.8064368879576602,0.08125548055884753,0.25205587998700335,0.0,121.88128070965149,9.195585274118436,-11.766481819186982,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
7.899999999999988,0.1,0.8544925483349994,0.07763627758000255,0.2537580941177591,0.0,123.25083060731367,9.233885274118359,-11.957981819186951,0.1,-0.5,255.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
7.999999999999988,0.1,0.9025482087123387,0.07393948325053817,0.2552844868701874,0.0,124.62038050497631,9.272185274118282,-12.14948181918692,0.1,-0.5,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
8.099999999999987,0.1,0.9506038690897203,0.07017363310666047,0.25663153395285004,0.0,125.98993040263986,9.31048527411824,-12.340981819187059,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
8.199999999999987,0.1,0.9986595294671019,0.06634742212769733,0.2577961251659007,0.0,127.3594803003034,9.348785274118196,-12.532481819187197,0.1,-0.5,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
8.299999999999986,0.1,1.0467151898444835,0.06246968466023246,0.25877557158223646,0.0,128.72903019796786,9.387085274118153,-12.723981819187335,0.1,-0.5,255.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
8.399999999999986,0.1,1.0947708502218652,0.05854937402046745,0.25956761175596454,0.0,130.09858009563095,9.42538527411811,-12.915481819187473,0.1,-0.5,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
8.499999999999986,0.1,1.1428265105992468,0.054595541821891025,0.2601704169438602,0.0,131.46812999329495,9.463685274118067,-13.106981819187611,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
8.599999999999985,0.1,1.1908821709766284,0.05061731707598967,0.26058259532775635,0.0,132.83767989095804,9.501985274118024,-13.29848181918775,0.1,-0.5,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
8.699999999999985,0.1,1.23893783135401,0.04662388511425351,0.26080319522811485,0.0,134.2072297886216,9.54028527411798,-13.489981819187888,0.1,-0.5,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
8.799999999999985,0.1,1.2869934917313917,0.04262446638014572,0.26083170730136135,0.0,135.57677968628605,9.578585274117938,-13.681481819188026,0.1,-0.5,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
8.899999999999984,0.1,1.3350491521087733,0.03862829514000042,0.26066806571590984,0.0,136.9463295839496,9.616885274117895,-13.872981819188164,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
8.999999999999984,0.1,1.383104812486155,0.03464459816200627,0.26031264830416145,0.0,138.31587948161314,9.655185274117851,-14.064481819188302,0.1,-0.5,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
9.099999999999984,0.1,1.4311604728635365,0.030682573412501746,0.2597662756901264,0.0,139.68542937927623,9.693485274117808,-14.25598181918844,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
9.199999999999983,0.1,1.4792161332409182,0.026751368818771465,0.2590302093946837,0.0,141.05497927694068,9.731785274117765,-14.447481819188578,0.1,-0.5,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
9.299999999999983,0.1,1.5272717936182998,0.022860061147377236,0.2581061489228517,0.0,142.42452917460514,9.770085274117722,-14.638981819188716,0.1,-0.5,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
9.399999999999983,0.1,1.5753274539956814,0.019017635046793227,0.25699622783979953,0.0,143.7940790722696,9.80838527411768,-14.830481819188854,0.1,-0.5,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
9.499999999999982,0.1,1.623383114373063,0.01523296230273151,0.2557030088446522,0.0,145.16362896993405,9.846685274117636,-15.021981819188992,0.1,-0.5,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
9.599999999999982,0.1,1.6714387747504447,0.011514781354058035,0.2542294778534698,0.0,146.53317886759805,9.884985274117593,-15.21348181918913,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
9.699999999999982,0.1,1.7194944351278263,0.007871677116592174,0.25257903710505974,0.0,147.9027287652625,9.92328527411755,-15.404981819189269,0.1,-0.5,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
9.799999999999981,0.1,1.767550095505208,0.00431206116137689,0.2507554973055409,0.0,149.27227866292742,9.961585274117507,-15.596481819189407,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
9.89999999999998,0.1,1.8156057558825895,8.441522931845191E-4,0.2487630688297945,0.0,150.64182856059142,9.999885274117464,-15.787981819189545,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
9.99999999999998,0.1,1.8636614162599712,-0.0025240424258992644,0.24660635200012265,0.0,152.01137845825588,10.03818527411742,-15.979481819189683,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
10.09999999999998,0.1,1.9117170766373528,-0.005784746163997018,0.24429032646455334,0.0,153.38092835591988,10.076485274117378,-16.170981819189823,0.1,-0.5,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
10.19999999999998,0.1,1.9597727370147344,-0.00893043027538376,0.24182033969932099,0.0,154.75047825358433,10.114785274117335,-16.362481819189963,0.1,-0.5,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
10.29999999999998,0.1,2.00782839739212,-0.011953831683392813,0.23920209466206743,0.0,156.12002815124924,10.153085274117291,-16.553981819190103,0.1,-0.5,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
10.399999999999979,0.1,2.055884057769524,-0.014847969650148729,0.23644163662427092,0.0,157.48957804891324,10.191385274117248,-16.745481819190243,0.1,-0.5,255.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
10.499999999999979,0.1,2.103939718146928,-0.01760616189440764,0.23354533921330595,0.0,158.85912794657816,10.229685274117205,-16.936981819190382,0.1,-0.5,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
10.599999999999978,0.1,2.151995378524332,-0.0202220400202906,0.2305198896963609,0.0,160.22867784424216,10.267985274117162,-17.128481819190522,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
10.699999999999978,0.1,2.2000510389017363,-0.022689564221285846,0.22737227354019496,0.0,161.59822774190616,10.30628527411712,-17.319981819190662,0.1,-0.5,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
10.799999999999978,0.1,2.2481066992791403,-0.025003037225571678,0.22410975828237684,0.0,162.96777763957107,10.344585274117076,-17.511481819190802,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
10.899999999999977,0.1,2.2961623596565444,-0.027157117450458484,0.22073987675125378,0.0,164.33732753723552,10.382885274117033,-17.702981819190942,0.1,-0.5,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
10.999999999999977,0.1,2.3442180200339484,-0.02914683133558013,0.21727040967338607,0.0,165.70687743489952,10.42118527411699,-17.894481819191082,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
11.099999999999977,0.1,2.3922736804113525,-0.03096758482635914,0.2137093677086136,0.0,167.07642733256398,10.459485274116947,-18.085981819191222,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
11.199999999999976,0.1,2.4403293407887565,-0.032615173981227596,0.21006497295422522,0.0,168.44597723022844,10.497785274116904,-18.27748181919136,0.1,-0.5,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
11.299999999999976,0.1,2.4883850011661606,-0.03408579467811751,0.20634563996094113,0.0,169.81552712789244,10.53608527411686,-18.4689818191915,0.1,-0.5,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
11.399999999999975,0.1,2.5364406615435646,-0.035376051397806196,0.20255995630453916,0.0,171.18507702555735,10.574385274116818,-18.66048181919164,0.1,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
