time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensorFMU}.sensor1.lf_1_sensor_fail_flag,{sensorFMU}.sensor1.lf_1_sensor_reading,{sensorFMU}.sensor2.lf_1_sensor_fail_flag,{sensorFMU}.sensor2.lf_1_sensor_reading
0.0,0.0,0.0,0.148,-0.08,0.0,0.0,0.0,false,0.0,false,1.0000000000000002
0.01,0.01,0.0,0.148,-0.08,0.0,0.0,0.0,false,1.0000000000000002,false,143.00000000000003
0.02,0.01,0.0,0.148,-0.08,0.0,0.0,0.0,false,1.0000000000000002,false,206.00000000000006
0.03,0.01,0.0,0.148,-0.08,0.0,0.8,0.0,false,1.0000000000000002,false,233.00000000000006
0.04,0.01,-0.006311013432690117,0.14807315717325117,-0.07983413460239386,0.0,0.8,0.0,false,1.0000000000000002,false,246.00000000000006
0.05,0.01,-0.01670273334758738,0.14820553388686356,-0.07954464729715423,0.0,0.8,0.0,false,1.0000000000000002,false,251.00000000000006
0.060000000000000005,0.01,-0.02855850809498787,0.14836176311545574,-0.07917713793291783,0.0,0.8,0.0,false,1.0000000000000002,false,252.00000000000006
0.07,0.01,-0.041295060740683925,0.1485360480316158,-0.07874812573263046,0.0,0.8,0.0,false,1.0000000000000002,false,254.00000000000006
0.08,0.01,-0.05456021106251644,0.14872511467701718,-0.078270752749303,0.0,0.8,0.0,false,0.0,false,254.00000000000006
0.09,0.01,-0.06814266263225728,0.1489271244796099,-0.07775549782853884,0.0,0.8,0.0,false,1.0000000000000002,false,254.00000000000006
0.09999999999999999,0.01,-0.0819156221981655,0.14914102698223122,-0.07721073472743775,0.0,0.8,0.0,false,28.000000000000007,false,254.00000000000006
0.10999999999999999,0.01,-0.0958029922739275,0.14936619958966635,-0.07664316849165252,0.0,0.8,0.0,false,121.00000000000003,false,255.00000000000006
0.11999999999999998,0.01,-0.10975909366618343,0.14960224858881147,-0.07605817771939127,0.0,0.8,0.0,false,221.00000000000006,false,255.00000000000006
0.12999999999999998,0.01,-0.1237565012008644,0.14984890063632716,-0.07546008431429851,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.13999999999999999,0.01,-0.13777874546327054,0.150105944693753,-0.07485236704948901,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.15,0.01,-0.15181593347438047,0.15037320179407015,-0.0742378312489119,0.0,0.8,0.0,false,254.00000000000006,false,255.00000000000006
0.16,0.01,-0.16586212056366012,0.15065050990421464,-0.07361874394973364,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.17,0.01,-0.17991373298440896,0.15093771676625467,-0.0729969417558259,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.18000000000000002,0.01,-0.19396862105653462,0.15123467679042263,-0.07237391699568954,0.0,0.8,0.0,false,255.00000000000006,false,255.00000000000006
0.19000000000000003,0.01,-0.20802549071333762,0.15154124987663123,-0.07175088659409248,0.0,0.8,0.0,false,255.00000000000006,false,254.00000000000006
0.20000000000000004,0.01,-0.2220835621666298,0.15185730105162187,-0.07112884714402554,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.21000000000000005,0.01,-0.23614236490360818,0.1521827003670902,-0.07050861894900474,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.22000000000000006,0.01,-0.2502016145297022,0.15251732280569155,-0.06989088124348755,0.0,0.8,0.0,false,254.00000000000006,false,255.00000000000006
0.23000000000000007,0.01,-0.2642611387547194,0.15286104809915912,-0.06927620035469911,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.24000000000000007,0.01,-0.2783208328920554,0.15321376044025226,-0.0686650522159852,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.25000000000000006,0.01,-0.292380633086329,0.15357534810456777,-0.06805784036019953,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.26000000000000006,0.01,-0.30644050019380226,0.15394570301006297,-0.0674549102965945,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.2700000000000001,0.01,-0.32050041006656144,0.15432472024293542,-0.06685656099460917,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.2800000000000001,0.01,-0.33456034768831594,0.1547122975745016,-0.06626305405374425,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.2900000000000001,0.01,-0.34862030362844876,0.155108334988164,-0.06567462102319317,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.3000000000000001,0.01,-0.36268027189272034,0.15551273423003928,-0.06509146924234742,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.3100000000000001,0.01,-0.3767402486164452,0.15592539839203604,-0.06451378649914837,0.0,0.8,0.0,false,255.00000000000006,false,254.00000000000006
0.3200000000000001,0.01,-0.39080023126668695,0.15634623153232963,-0.06394174474386892,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.3300000000000001,0.01,-0.4048602181526602,0.15677513833527315,-0.06337550304834763,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.34000000000000014,0.01,-0.4189202081232772,0.15721202381069052,-0.06281520996262034,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.35000000000000014,0.01,-0.4329802003787408,0.15765679303107072,-0.06226100539041724,0.0,0.8,0.0,false,255.00000000000006,false,254.00000000000006
0.36000000000000015,0.01,-0.4470401943519694,0.1581093509042762,-0.061713022080605556,0.0,0.8,0.0,false,255.00000000000006,false,254.00000000000006
0.37000000000000016,0.01,-0.46110018963303634,0.15856960197886355,-0.06117138681214826,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.38000000000000017,0.01,-0.47516018592030895,0.1590374502788824,-0.060636221334546575,0.0,0.8,0.0,false,255.00000000000006,false,254.00000000000006
0.3900000000000002,0.01,-0.4892201829883172,0.15951279916498667,-0.06010764311325799,0.0,0.8,0.0,false,254.00000000000006,false,255.00000000000006
0.4000000000000002,0.01,-0.5032801806662259,0.1599955512187921,-0.05958576591960918,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.4100000000000002,0.01,-0.517340178823123,0.16048560814759663,-0.05907070029675297,0.0,0.8,0.0,false,255.00000000000006,false,254.00000000000006
0.4200000000000002,0.01,-0.5314001773577565,0.16098287070681302,-0.05856255392685107,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.4300000000000002,0.01,-0.5454601761912311,0.16148723863771564,-0.058061431919577036,0.0,0.8,0.0,false,255.00000000000006,false,254.00000000000006
0.4400000000000002,0.01,-0.5595201752617096,0.16199861061836082,-0.057567437037972,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.45000000000000023,0.01,-0.5735801745205018,0.16251688422579236,-0.05708066987444151,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.46000000000000024,0.01,-0.587640173929133,0.16304195590787748,-0.05660122898709283,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.47000000000000025,0.01,-0.6017001734571177,0.16357372096333833,-0.056129211004545106,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.48000000000000026,0.01,-0.6157601730802502,0.1641120735287391,-0.05566471070569586,0.0,0.8,0.0,false,254.00000000000006,false,255.00000000000006
0.49000000000000027,0.01,-0.6298201727792806,0.16465690657136484,-0.05520782107961144,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.5000000000000002,0.01,-0.6438801725388812,0.16520811188708334,-0.05475863336965987,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.5100000000000002,0.01,-0.657940172346837,0.16576558010241688,-0.05431723710516753,0.0,0.8,0.0,false,254.00000000000006,false,255.00000000000006
0.5200000000000002,0.01,-0.6720001721934064,0.16632920068016754,-0.053883720123214005,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.5300000000000002,0.01,-0.686060172070816,0.16689886192804299,-0.053458168582647334,0.0,0.8,0.0,false,255.00000000000006,false,254.00000000000006
0.5400000000000003,0.01,-0.7001201719728618,0.16747445100981453,-0.05304066697197831,0.0,0.8,0.0,false,255.00000000000006,false,254.00000000000006
0.5500000000000003,0.01,-0.7141801718945894,0.16805585395861594,-0.052631298112474474,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.5600000000000003,0.01,-0.7282401718320419,0.16864295569205243,-0.05223014315750543,0.0,0.8,0.0,false,254.00000000000006,false,255.00000000000006
0.5700000000000003,0.01,-0.7423001717820594,0.1692356400288445,-0.051837281588976755,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.5800000000000003,0.01,-0.7563601717421166,0.16983378970677548,-0.05145279121151926,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.5900000000000003,0.01,-0.7704201717101965,0.17043728640174977,-0.0510767481449641,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.6000000000000003,0.01,-0.7844801716846878,0.17104601074780093,-0.050709226815526476,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.6100000000000003,0.01,-0.7985401716643022,0.1716598423579154,-0.05035029994603422,0.0,0.8,0.0,false,254.00000000000006,false,255.00000000000006
0.6200000000000003,0.01,-0.812600171648011,0.17227865984555935,-0.050000038545469305,0.0,0.8,0.0,false,255.00000000000006,false,255.00000000000006
0.6300000000000003,0.01,-0.8266601716349915,0.17290234084681555,-0.04965851189803554,0.0,0.8,0.0,false,254.00000000000006,false,255.00000000000006
0.6400000000000003,0.01,-0.8407201716245868,0.17353076204305184,-0.04932578755192263,0.0,0.8,0.0,false,255.00000000000006,false,254.00000000000006
0.6500000000000004,0.01,-0.8547801716162717,0.17416379918405656,-0.049001931307902,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.6600000000000004,0.01,-0.8688401716096265,0.17480132711158516,-0.04868700720786264,0.0,0.8,0.0,false,254.00000000000006,false,255.00000000000006
0.6700000000000004,0.01,-0.882900171604316,0.17544321978327365,-0.04838107752337313,0.0,0.8,0.0,false,255.00000000000006,false,254.00000000000006
0.6800000000000004,0.01,-0.896960171600072,0.17608935029687892,-0.048084202744338854,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.6900000000000004,0.01,-0.9110201715966803,0.17673959091481403,-0.04779644156780953,0.0,0.8,0.0,false,255.00000000000006,false,254.00000000000006
0.7000000000000004,0.01,-0.9250801715939697,0.17739381308895094,-0.04751785088698121,0.0,0.8,0.0,false,254.00000000000006,false,255.00000000000006
0.7100000000000004,0.01,-0.9391401715918035,0.1780518874856664,-0.047248485780428305,0.0,0.8,0.0,false,254.00000000000006,false,255.00000000000006
0.7200000000000004,0.01,-0.9532001715900724,0.1787136840111115,-0.04698839950159394,0.0,0.8,0.0,false,255.00000000000006,false,254.00000000000006
0.7300000000000004,0.01,-0.9672601715886889,0.17937907183668678,-0.04673764346856186,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.7400000000000004,0.01,-0.9813201715875832,0.18004791942470783,-0.04649626725412825,0.0,0.8,0.0,false,255.00000000000006,false,254.00000000000006
0.7500000000000004,0.01,-0.9953801715866997,0.18072009455424792,-0.04626431857618875,0.0,0.8,0.0,false,254.00000000000006,false,255.00000000000006
0.7600000000000005,0.01,-1.0094401715859933,0.18139546434714587,-0.04604184328845285,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.7700000000000005,0.01,-1.023500171585429,0.18207389529416787,-0.045828885371495744,0.0,0.8,0.0,false,255.00000000000006,false,254.00000000000006
