time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.total_energy_used,{bodyFMU}.body.wheel_left_rotation,{bodyFMU}.body.wheel_right_rotation,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensorFMU}.sensor1.lf_1_sensor_reading,{sensorFMU}.sensor1.offset_x,{sensorFMU}.sensor1.offset_y,{sensorFMU}.sensor2.lf_1_sensor_reading,{sensorFMU}.sensor2.offset_x,{sensorFMU}.sensor2.offset_y
0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.019,0.099,0.0,-0.019,0.099
0.1,0.1,0.0,0.138,-0.08,0.0,0.7999999999997272,0.0,0.0,0.5,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
0.2,0.1,0.0,0.138,-0.07605309972095693,0.0,2.2422673291453066,0.11870376779076887,-0.11870376779076887,0.5,-0.5,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
0.30000000000000004,0.1,0.0,0.138,-0.07005193610979138,0.0,4.348554187219179,0.2991898914348456,-0.2991898914348456,0.5,-0.5,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
0.4,0.1,0.0,0.138,-0.06374038297453306,0.0,6.587787064253007,0.48901103835990767,-0.48901103835990767,0.5,-0.5,255.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
0.5,0.1,0.0,0.138,-0.05738151694142555,0.0,8.848022464695532,0.6802551295811865,-0.6802551295811865,0.5,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
0.6,0.1,0.0,0.138,-0.05101543896935383,0.0,11.11147642997048,0.871716121222442,-0.871716121222442,0.5,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
0.7,0.1,0.0,0.138,-0.044648261676251494,0.0,13.375421401530275,1.0632101751503316,-1.0632101751503316,0.5,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
0.7999999999999999,0.1,0.0,0.138,-0.03828091681285577,0.0,15.639441226780491,1.2547092687862937,-1.2547092687862937,0.5,-0.5,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
0.8999999999999999,0.1,0.0,0.138,-0.03191354640659999,0.0,17.90347246224701,1.4462091306285736,-1.4462091306285736,0.5,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
0.9999999999999999,0.1,0.0,0.138,-0.025546172106827733,0.0,20.167505436986175,1.6377091095690923,-1.6377091095690923,0.5,-0.5,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
1.0999999999999999,0.1,0.0,0.138,-0.019178797213563248,0.0,22.43153867684441,1.829209106359001,-1.829209106359001,0.5,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
1.2,0.1,0.0,0.138,-0.012811422229832392,0.0,24.69557195711468,2.020709105869701,-2.020709105869701,0.5,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
1.3,0.1,0.0,0.138,-0.0064440472323117615,0.0,26.959605243544956,2.212209105795135,-2.212209105795135,0.5,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
1.4000000000000001,0.1,0.0,0.138,-7.667223268909007E-5,0.0,29.22363853091474,2.4037091057837885,-2.4037091057837885,0.5,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
1.5000000000000002,0.1,0.0,0.138,0.006290702767254006,0.0,31.48767181842686,2.595209105782077,-2.595209105782077,0.5,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
1.6000000000000003,0.1,0.0,0.138,0.01265807776724591,0.0,33.751705105961264,2.7867091057818345,-2.7867091057818345,0.5,-0.5,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
1.7000000000000004,0.1,0.0,0.138,0.019025452767245307,0.0,36.01573839349885,2.978209105781818,-2.978209105781818,0.5,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
1.8000000000000005,0.1,0.0,0.138,0.025392827767245302,0.0,38.279771681037346,3.1697091057818283,-3.1697091057818283,0.5,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
1.9000000000000006,0.1,0.0,0.138,0.03176020276724531,0.0,40.54380496857584,3.3612091057818385,-3.3612091057818385,0.5,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
2.0000000000000004,0.1,0.0,0.138,0.03812757776724529,0.0,42.80783825611388,3.5527091057818483,-3.5527091057818483,0.5,-0.5,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
2.1000000000000005,0.1,0.0,0.138,0.044494952767245285,0.0,45.07187154365238,3.7442091057818585,-3.7442091057818585,0.5,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
2.2000000000000006,0.1,0.0,0.138,0.050862327767245266,0.0,47.33590483119042,3.9357091057818687,-3.9357091057818687,0.5,-0.5,254.00000000000006,0.019,0.099,255.00000000000006,-0.019,0.099
2.3000000000000007,0.1,0.0,0.138,0.05722970276724525,0.0,49.59993811872846,4.127209105781908,-4.127209105781908,0.5,-0.5,255.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
2.400000000000001,0.1,0.0,0.138,0.06359707776724523,0.0,51.86397140626741,4.318709105781963,-4.318709105781963,0.5,-0.5,254.00000000000006,0.019,0.099,254.00000000000006,-0.019,0.099
