time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensorFMU}.sensor1.lf_1_sensor_fail_flag,{sensorFMU}.sensor1.lf_1_sensor_reading,{sensorFMU}.sensor2.lf_1_sensor_fail_flag,{sensorFMU}.sensor2.lf_1_sensor_reading
0.0,0.0,0.0,0.148,-0.08,0.0,0.0,0.0,false,2.0000000000000004,false,1.0000000000000002
0.01,0.01,0.0,0.148,-0.08,0.0,1.0,-1.0,false,43.00000000000001,false,143.00000000000003
0.02,0.01,0.0,0.148,-0.07958485542899962,0.0,1.0,-1.0,false,101.00000000000003,false,206.00000000000006
0.03,0.01,0.0,0.148,-0.07885765969604609,0.0,1.0,-1.0,false,132.00000000000003,false,233.00000000000006
0.04,0.01,0.0,0.148,-0.07793060559755151,0.0,1.0,-1.0,false,144.00000000000003,false,246.00000000000006
0.05,0.01,0.0,0.148,-0.0768438353826977,0.0,1.0,-1.0,false,162.00000000000003,false,251.00000000000006
0.060000000000000005,0.01,0.0,0.148,-0.07562942420493998,0.0,1.0,-1.0,false,148.00000000000003,false,252.00000000000006
0.07,0.01,0.0,0.148,-0.07431300569170293,0.0,1.0,-1.0,false,152.00000000000003,false,254.00000000000006
0.08,0.01,0.0,0.148,-0.0729150655708655,0.0,1.0,-1.0,false,172.00000000000003,false,254.00000000000006
0.09,0.01,0.0,0.148,-0.0714519755029725,0.0,1.0,-1.0,false,150.00000000000003,false,254.00000000000006
0.09999999999999999,0.01,0.0,0.148,-0.06993681929303106,0.0,1.0,-1.0,false,156.00000000000003,false,254.00000000000006
0.10999999999999999,0.01,0.0,0.148,-0.06838005317747453,0.0,1.0,-1.0,false,169.00000000000003,false,255.00000000000006
0.11999999999999998,0.01,0.0,0.148,-0.06679003350831912,0.0,1.0,-1.0,false,145.00000000000003,false,255.00000000000006
0.12999999999999998,0.01,0.0,0.148,-0.06517343846460784,0.0,1.0,-1.0,false,153.00000000000003,false,254.00000000000006
0.13999999999999999,0.01,0.0,0.148,-0.0635356050732209,0.0,1.0,-1.0,false,162.00000000000003,false,254.00000000000006
0.15,0.01,0.0,0.148,-0.061880798547135754,0.0,1.0,-1.0,false,156.00000000000003,false,255.00000000000006
0.16,0.01,0.0,0.148,-0.06021242753355454,0.0,1.0,-1.0,false,155.00000000000003,false,254.00000000000006
0.17,0.01,0.0,0.148,-0.05853321613460537,0.0,1.0,-1.0,false,173.00000000000003,false,254.00000000000006
0.18000000000000002,0.01,0.0,0.148,-0.05684534138180962,0.0,1.0,-1.0,false,152.00000000000003,false,255.00000000000006
0.19000000000000003,0.01,0.0,0.148,-0.05515054310209822,0.0,1.0,-1.0,false,156.00000000000003,false,254.00000000000006
0.20000000000000004,0.01,0.0,0.148,-0.05345021171987241,0.0,1.0,-1.0,false,150.00000000000003,false,254.00000000000006
0.21000000000000005,0.01,0.0,0.148,-0.05174545842612552,0.0,1.0,-1.0,false,167.00000000000003,false,254.00000000000006
0.22000000000000006,0.01,0.0,0.148,-0.05003717125577874,0.0,1.0,-1.0,false,166.00000000000003,false,255.00000000000006
0.23000000000000007,0.01,0.0,0.148,-0.04832605990322849,0.0,1.0,-1.0,false,171.00000000000003,false,254.00000000000006
