time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.total_energy_used,{bodyFMU}.body.wheel_left_rotation,{bodyFMU}.body.wheel_right_rotation,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensorFMU}.sensor1.lf_1_sensor_reading,{sensorFMU}.sensor1.offset_x,{sensorFMU}.sensor1.offset_y,{sensorFMU}.sensor2.lf_1_sensor_reading,{sensorFMU}.sensor2.offset_x,{sensorFMU}.sensor2.offset_y
0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.054,0.169,0.0,-0.054,0.169
0.05,0.05,0.0,0.138,-0.08,0.0,0.40000000000009095,0.0,0.0,0.5,-0.5,165.00000000000003,0.054,0.169,251.00000000000006,-0.054,0.169
0.1,0.05,0.0,0.138,-0.0785621839899874,0.0,0.9783355409931573,0.043242586767296004,-0.043242586767296004,0.5,-0.5,171.00000000000003,0.054,0.169,254.00000000000006,-0.054,0.169
0.2,0.1,0.0,0.138,-0.07313279335529456,0.0,2.8616998949578374,0.20653253066783275,-0.20653253066783275,0.5,-0.5,225.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
0.3,0.09999999999999998,0.0,0.138,-0.06690839598506362,0.0,5.062754414330357,0.39373245157703374,-0.39373245157703374,0.5,-0.5,254.00000000000006,0.054,0.169,255.00000000000006,-0.054,0.169
0.4,0.10000000000000003,0.0,0.138,-0.06056281516774991,0.0,7.317072716476559,0.5845769874360928,-0.5845769874360928,0.5,-0.5,255.00000000000006,0.054,0.169,255.00000000000006,-0.054,0.169
0.5,0.09999999999999998,0.0,0.138,-0.05419876227065322,0.0,9.579622467769696,0.7759770745668203,-0.7759770745668203,0.5,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
0.6,0.09999999999999998,0.0,0.138,-0.04783189366118226,0.0,11.843429556681713,0.967461844776474,-0.967461844776474,0.5,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
0.7,0.09999999999999998,0.0,0.138,-0.04146459585065394,0.0,14.107428363157396,1.1589595232886045,-1.1589595232886045,0.5,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
0.8,0.10000000000000009,0.0,0.138,-0.03509723261670048,0.0,16.371456394689176,1.3504591694225438,-1.3504591694225438,0.5,-0.5,254.00000000000006,0.054,0.169,255.00000000000006,-0.054,0.169
0.9,0.09999999999999998,0.0,0.138,-0.028729859410207413,0.0,18.63548888104924,1.541959115482486,-1.541959115482486,0.5,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
1.0,0.09999999999999998,0.0,0.138,-0.022362484683592976,0.0,20.89952204646397,1.7334591072603636,-1.7334591072603636,0.5,-0.5,254.00000000000006,0.054,0.169,255.00000000000006,-0.054,0.169
1.1,0.10000000000000009,0.0,0.138,-0.015995109725264578,0.0,23.16355531538602,1.92495910600708,-1.92495910600708,0.5,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
1.2,0.09999999999999987,0.0,0.138,-0.009627734731616072,0.0,25.427588600087347,2.116459105816057,-2.116459105816057,0.5,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
1.3,0.10000000000000009,0.0,0.138,-0.003260359732583623,0.0,27.69162188719247,2.307959105786959,-2.307959105786959,0.5,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
1.4,0.09999999999999987,0.0,0.138,0.0031070152672694473,0.0,29.955655174665026,2.499459105782542,-2.499459105782542,0.5,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
1.5,0.10000000000000009,0.0,0.138,0.009474390267247682,0.0,32.21968846219352,2.690959105781887,-2.690959105781887,0.5,-0.5,254.00000000000006,0.054,0.169,254.00000000000006,-0.054,0.169
1.6,0.10000000000000009,0.0,0.138,0.015841765267244942,0.0,34.48372174972974,2.8824591057818036,-2.8824591057818036,0.5,-0.5,254.00000000000006,0.054,0.169,1.0000000000000002,-0.054,0.169
1.7,0.09999999999999987,0.0,0.138,0.022209140267244923,0.0,36.747755037268234,3.073959105781812,-3.073959105781812,0.0,-0.5,254.00000000000006,0.054,0.169,1.0000000000000002,-0.054,0.169
1.8,0.10000000000000009,0.04738035975209817,0.13675823652060334,0.02657451866874752,0.0,38.29147409706047,3.130591952091266,-3.2816391140077292,0.0,-0.5,254.00000000000006,0.054,0.169,202.00000000000006,-0.054,0.169
1.9,0.09999999999999987,0.10701941546335864,0.13503490817255134,0.029817675017692377,0.0,39.565438336841,3.1367886972571437,-3.477963375125298,0.0,-0.5,254.00000000000006,0.054,0.169,26.000000000000007,-0.054,0.169
