time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.total_energy_used,{bodyFMU}.body.wheel_left_rotation,{bodyFMU}.body.wheel_right_rotation,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensorFMU}.sensor1.lf_1_sensor_position_x,{sensorFMU}.sensor1.lf_1_sensor_position_y,{sensorFMU}.sensor1.lf_1_sensor_reading,{sensorFMU}.sensor2.lf_1_sensor_position_x,{sensorFMU}.sensor2.lf_1_sensor_position_y,{sensorFMU}.sensor2.lf_1_sensor_reading
0.17,0.01,0.0,0.138,-0.07401998534723228,0.0,2.25309933192284,0.17985006474489384,-0.17985006474489384,0.4,-0.4,0.157,0.02449376531576436,255.00000000000006,0.11900000000000001,0.02449376531576436,254.00000000000006
0.18000000000000002,0.01,0.0,0.138,-0.07352976803708788,0.0,2.4200713788372923,0.19459344249359742,-0.19459344249359742,0.4,-0.4,0.157,0.024980014652767724,254.00000000000006,0.11900000000000001,0.024980014652767724,254.00000000000006
0.19000000000000003,0.01,0.0,0.138,-0.07303626314964291,0.0,2.5881789125273826,0.20943569474758175,-0.20943569474758175,0.4,-0.4,0.157,0.02547023196291212,255.00000000000006,0.11900000000000001,0.02547023196291212,254.00000000000006
0.20000000000000004,0.01,0.0,0.138,-0.0725400344119794,0.0,2.757232824843868,0.22435986730889051,-0.22435986730889051,0.4,-0.4,0.157,0.02596373685035709,255.00000000000006,0.11900000000000001,0.02596373685035709,255.00000000000006
0.21000000000000005,0.01,0.0,0.138,-0.07204154888783311,0.0,2.927074679819725,0.23935191314787665,-0.23935191314787665,0.4,-0.4,0.157,0.026459965588020606,254.00000000000006,0.11900000000000001,0.026459965588020606,254.00000000000006
0.22000000000000006,0.01,0.0,0.138,-0.07154119355263988,0.0,3.097572004378435,0.25440019390556756,-0.25440019390556756,0.4,-0.4,0.157,0.026958451112166895,254.00000000000006,0.11900000000000001,0.026958451112166895,254.00000000000006
0.23000000000000007,0.01,0.0,0.138,-0.0710392890264275,0.0,3.2686142140619268,0.2694950668743606,-0.2694950668743606,0.4,-0.4,0.157,0.027458806447360123,254.00000000000006,0.11900000000000001,0.027458806447360123,254.00000000000006
0.24000000000000007,0.01,0.0,0.138,-0.07053610095190274,0.0,3.4401091189815816,0.28462854279991756,-0.28462854279991756,0.4,-0.4,0.157,0.0279607109735725,255.00000000000006,0.11900000000000001,0.0279607109735725,254.00000000000006
0.25000000000000006,0.01,0.0,0.138,-0.07003184942151623,0.0,3.6119799476209664,0.29979400236041404,-0.29979400236041404,0.4,-0.4,0.157,0.028463899048097263,254.00000000000006,0.11900000000000001,0.028463899048097263,254.00000000000006
0.26000000000000006,0.01,0.0,0.138,-0.06952671678805089,0.0,3.7841628251721886,0.31498596126162715,-0.31498596126162715,0.4,-0.4,0.157,0.028968150578483773,255.00000000000006,0.11900000000000001,0.028968150578483773,255.00000000000006
